"anime_id","name","genre","type","episodes","rating"
667,"Kashimashi: Girl Meets Girl","Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life","TV","12",6.81
18495,"Kitakubu Katsudou Kiroku","Comedy, School, Slice of Life","TV","12",6.81
25939,"Mahou Shoujo Lyrical Nanoha ViVid","Action, Adventure, Magic","TV","12",6.81
86,"Mobile Suit Gundam ZZ","Comedy, Drama, Mecha, Military, Sci-Fi, Space","TV","47",6.81
8235,"Muumin (1972)","Adventure, Comedy, Fantasy, Slice of Life","TV","52",6.81
2970,"Night Wizard","Adventure, Fantasy, Magic, Shounen","TV","13",6.81
21177,"Nobunaga the Fool","Action, Historical, Mecha, Sci-Fi","TV","24",6.81
919,"Ray The Animation","Drama, Romance, Sci-Fi","TV","13",6.81
11491,"Recorder to Randoseru Do♪","Comedy, School, Seinen, Slice of Life","TV","13",6.81
3024,"Ribbon no Kishi","Action, Fantasy, Mystery, Romance","TV","52",6.81
5201,"Salad Juu Yuushi Tomatoman","Adventure, Comedy","TV","50",6.81
533,"Sensei no Ojikan: Doki Doki School Hours","Comedy, Slice of Life","TV","13",6.81
1675,"Transformers Micron Densetsu","Action, Mecha, Sci-Fi, Shounen","TV","52",6.81
4101,"Wan Wan Celepoo Soreyuke! Tetsunoshin","Comedy, Fantasy, Kids","TV","51",6.81
2089,"Choujikuu Seiki Orguss","Action, Adventure, Mecha, Romance, Sci-Fi, Shounen","TV","35",6.8
63,"DearS","Comedy, Ecchi, Harem, Romance, Sci-Fi","TV","12",6.8
3355,"Fortune Dogs","Adventure","TV","39",6.8
850,"Gakuen Heaven","Comedy, Drama, Romance, School, Shounen Ai","TV","13",6.8
1581,"Gift: Eternal Rainbow","Comedy, Drama, Harem, Magic, Romance, School","TV","12",6.8
385,"Gilgamesh","Drama, Fantasy, Sci-Fi, Supernatural","TV","26",6.8
12483,"Gregory Horror Show: The Last Train","Comedy, Demons, Horror, Mystery, Supernatural, Vampire","TV","26",6.8
671,"Lemon Angel Project","Drama, Music","TV","13",6.8
5274,"Magical★Taruruuto-kun","Adventure, Comedy, Ecchi, Fantasy, Magic, School","TV","87",6.8
5953,"Mahou no Princess Minky Momo: Yume wo Dakishimete","Magic, Shoujo","TV","62",6.8
1161,"Maze☆Bakunetsu Jikuu (TV)","Adventure, Comedy, Fantasy, Mecha, Shounen","TV","25",6.8
3836,"Meiken Jolie","Adventure, Historical","TV","52",6.8
11615,"Morita-san wa Mukuchi. 2","Comedy, School, Slice of Life","TV","13",6.8
2603,"Mushi-Uta","Action, Fantasy, Sci-Fi","TV","12",6.8
18099,"Recorder to Randoseru Mi☆","Comedy, School, Seinen, Slice of Life","TV","12",6.8
3271,"Bakuto Sengen Daigander","Adventure, Mecha, Sci-Fi, Shounen","TV","39",6.79
7619,"Gegege no Kitarou (1996)","Adventure, Demons, Supernatural","TV","114",6.79
3130,"Kaibutsu-kun (1980)","Comedy, Horror, Kids","TV","94",6.79
17731,"Ketsuekigata-kun!","Comedy","TV","12",6.79
2106,"Kiss Dum: Engage Planet","Mecha, Military, Sci-Fi","TV","26",6.79
518,"Mahou no Princess Minky Momo","Magic, Shoujo","TV","63",6.79
626,"Mamotte Shugogetten!","Comedy, Fantasy, Magic, Romance, Shounen","TV","22",6.79
3438,"Moero! Top Striker","Action, Shounen, Sports","TV","49",6.79
2161,"Skull Man","Action, Mystery, Super Power","TV","13",6.79
1618,"Soreyuke! Uchuu Senkan Yamamoto Yohko (1999)","Action, Adventure, Sci-Fi","TV","26",6.79
31440,"Teekyuu 6","Comedy, Shounen, Sports","TV","12",6.79
1737,"Uchuu Senshi Baldios","Adventure, Drama, Mecha, Sci-Fi, Shounen, Space","TV","34",6.79
25397,"Absolute Duo","Action, Ecchi, Harem, Romance, School, Supernatural","TV","12",6.78
3835,"Ai no Gakko Cuore Monogatari","Drama, Historical, Slice of Life","TV","26",6.78
9119,"Chirorin Mura Monogatari","Kids, Slice of Life","TV","170",6.78
3023,"Esper Mami","Comedy, Ecchi, Magic, School, Super Power, Supernatural","TV","119",6.78
1325,"Hamelin no Violin Hiki","Adventure, Drama, Fantasy","TV","25",6.78
1316,"Idaten Jump","Game, School, Sports","TV","52",6.78
637,"Iketeru Futari","Comedy, Ecchi, Romance, School, Seinen","TV","16",6.78
2556,"Jungle Taitei (1989)","Adventure, Drama","TV","52",6.78
618,"Juubee Ninpuuchou: Ryuuhougyoku-hen","Adventure, Horror, Magic, Martial Arts, Shounen, Supernatural","TV","13",6.78
913,"Kakutou Bijin Wulong","Action, Ecchi, Martial Arts","TV","25",6.78
4050,"Kouchuu Ouja Mushiking: Mori no Tami no Densetsu","Fantasy","TV","52",6.78
222,"Mezzo DSA","Action, Adventure, Comedy, Mystery, Sci-Fi","TV","13",6.78
32962,"Occultic;Nine","Mystery, Sci-Fi","TV","12",6.78
14199,"Oniichan dakedo Ai Sae Areba Kankeinai yo ne!","Comedy, Ecchi, Harem, Romance, School","TV","12",6.78
9107,"Pokemon Best Wishes!","Action, Adventure, Comedy, Fantasy, Kids","TV","84",6.78
14093,"Pokemon Best Wishes! Season 2","Action, Adventure, Comedy, Fantasy, Kids","TV","24",6.78
3761,"Wanwan Sanjuushi","Adventure, Historical","TV","26",6.78
2032,"Wellber no Monogatari: Sisters of Wellber","Action, Adventure, Comedy, Drama, Fantasy, Historical","TV","13",6.78
1533,"Ai Tenshi Densetsu Wedding Peach","Adventure, Comedy, Magic, Romance, Shoujo","TV","51",6.77
33046,"B-Project: Kodou＊Ambitious","Music, Shoujo","TV","12",6.77
1669,"Bakuten Shoot Beyblade 2002","Action, Adventure, Comedy, Sci-Fi, Shounen, Sports","TV","51",6.77
1136,"Betterman","Action, Adventure, Comedy, Drama, Horror, Mecha, Mystery, Psychological, Sci-Fi, Shounen","TV","26",6.77
2495,"Chance Triangle Session","Drama, Music, Slice of Life","TV","13",6.77
4503,"Choujikuu Kidan Southern Cross","Action, Drama, Mecha, Sci-Fi","TV","23",6.77
7307,"Gegege no Kitarou (1985)","Comedy, Supernatural","TV","108",6.77
1409,"IGPX: Immortal Grand Prix","Mecha, Sci-Fi, Shounen, Sports","TV","5",6.77
2565,"Jungle Taitei: Susume Leo!","Adventure, Shounen","TV","26",6.77
148,"Kita e.: Diamond Dust Drops","Drama, Romance, Slice of Life","TV","12",6.77
2980,"Kuusou Kagaku Sekai Gulliver Boy","Action, Adventure, Fantasy, Magic, Mecha","TV","50",6.77
2039,"Mahou no Yousei Persia","Comedy, Magic","TV","48",6.77
26351,"Nagato Yuki-chan no Shoushitsu","Comedy, Romance, School, Seinen, Slice of Life","TV","16",6.77
3827,"Ore wa Teppei","Action, Shounen, Sports","TV","28",6.77
23209,"Sora no Method","Drama, Fantasy, School, Slice of Life","TV","13",6.77
15125,"Teekyuu","Comedy, School, Shounen, Sports","TV","12",6.77
473,"Tide-Line Blue","Action, Adventure, Drama, Military, Shounen","TV","12",6.77
20267,"Wooser no Sono Higurashi: Kakusei-hen","Comedy, Fantasy, Slice of Life","TV","12",6.77
29017,"Wooser no Sono Higurashi: Mugen-hen","Comedy, Fantasy, Slice of Life","TV","13",6.77
1962,"Chikyuu Bouei Kazoku","Action, Comedy, Sci-Fi, Shounen","TV","13",6.76
14827,"D.C.III: Da Capo III","Drama, Ecchi, Romance, School","TV","13",6.76
2224,"Hikari no Densetsu","Music, Romance, Shoujo, Sports","TV","19",6.76
6008,"Jewelpet","Fantasy, Magic, Shoujo","TV","52",6.76
1660,"Kurogane Communication","Action, Adventure, Drama, Sci-Fi","TV","24",6.76
2038,"Mahou no Star Magical Emi","Comedy, Magic, Shoujo, Slice of Life","TV","38",6.76
4052,"Medarot Damashii","Action, Adventure, Sci-Fi","TV","39",6.76
24705,"Ore, Twintail ni Narimasu.","Action, Comedy, Fantasy, Romance, School, Shounen","TV","12",6.76
3366,"Persona: Trinity Soul","Action, Sci-Fi, Super Power","TV","26",6.76
2619,"Spider Riders: Oracle no Yuusha-tachi","Action, Adventure, Mecha","TV","26",6.76
33811,"Teekyuu 8","Comedy, Shounen, Sports","TV","12",6.76
3008,"Time Bokan Series: Yatterman","Adventure, Comedy, Mecha","TV","108",6.76
6129,"Umi Monogatari: Anata ga Ite Kureta Koto","Drama, Fantasy, Magic, Romance, Supernatural","TV","12",6.76
3077,"Warau Salesman","Comedy, Drama, Seinen","TV","103",6.76
298,".hack//Tasogare no Udewa Densetsu","Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen","TV","12",6.75
2221,"Aishite Knight","Comedy, Romance, Shoujo","TV","42",6.75
1149,"Choujuushin Gravion Zwei","Adventure, Comedy, Mecha, Sci-Fi, Shounen","TV","12",6.75
236,"E&#039;s Otherwise","Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural","TV","26",6.75
11268,"Ganso Tensai Bakabon","Comedy, Slice of Life","TV","103",6.75
1706,"Gun Frontier","Action, Adventure, Drama, Historical, Sci-Fi, Seinen","TV","13",6.75
1466,"Hakugei Densetsu","Adventure, Sci-Fi","TV","26",6.75
1848,"Haou Taikei Ryuu Knight","Action, Adventure, Fantasy, Mecha","TV","52",6.75
6087,"Jetter Mars","Action, Drama, Mecha, Sci-Fi","TV","27",6.75
3464,"Kemeko Deluxe!","Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen","TV","12",6.75
16906,"Line Offline: Salaryman","Comedy","TV","114",6.75
1445,"Mach GoGoGo","Adventure, Cars, Shounen, Sports","TV","52",6.75
3388,"Majokko Megu-chan","Magic, Shoujo","TV","72",6.75
4782,"Mama wa Poyopoyo Saurus ga Osuki","Comedy, Kids, Slice of Life","TV","52",6.75
776,"Nanaka 6/17","Comedy, Drama, Romance, Shounen, Slice of Life","TV","12",6.75
24075,"Persona 4 the Golden Animation","Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural","TV","12",6.75
28619,"Ranpo Kitan: Game of Laplace","Mystery","TV","11",6.75
21033,"Seikoku no Dragonar","Comedy, Ecchi, Fantasy, School","TV","12",6.75
421,"Stratos 4","Comedy, Military, Sci-Fi, Shounen","TV","13",6.75
928,"Transformers Galaxy Force","Adventure, Mecha, Sci-Fi, Shounen","TV","52",6.75
347,"Wild Arms: Twilight Venom","Action, Adventure, Fantasy, Magic, Sci-Fi, Vampire","TV","22",6.75
2467,"3 Choume no Tama: Uchi no Tama Shirimasenka?","Adventure","TV","35",6.74
2709,"Bakusou Kyoudai Let&#039;s &amp; Go MAX","Cars, Shounen, Sports","TV","51",6.74
4197,"Blue Dragon: Tenkai no Shichi Ryuu","Adventure, Comedy, Fantasy, Supernatural","TV","51",6.74
1194,"Coyote Ragtime Show","Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen","TV","12",6.74
5618,"Dokonjou Gaeru","Comedy, Slice of Life","TV","103",6.74
782,"Gasaraki","Drama, Mecha, Military, Psychological, Supernatural","TV","25",6.74
1019,"Honoo no Mirage","Action, Drama, Historical, Romance, School, Shounen Ai, Supernatural","TV","13",6.74
3503,"Kanokon","Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural","TV","12",6.74
28207,"Ketsuekigata-kun! 2","Comedy","TV","12",6.74
1070,"Love Get Chu","Comedy, Romance","TV","25",6.74
6779,"Pokonyan!","Comedy, Fantasy, Kids, Magic","TV","170",6.74
10156,"Sacred Seven","Action, School, Sci-Fi, Super Power","TV","12",6.74
14515,"Sasami-san@Ganbaranai","Comedy, Romance, Supernatural","TV","12",6.74
3809,"Shirayuki Hime no Densetsu","Adventure, Fantasy, Romance","TV","52",6.74
175,"Tokyo Underground","Action, Adventure, Romance, Sci-Fi, Shounen, Super Power","TV","26",6.74
4720,"White Album","Drama, Harem, Music, Romance","TV","13",6.74
2546,"Alps Monogatari: Watashi no Annette","Drama, Historical, Slice of Life","TV","48",6.73
2732,"Baby Baachan","Comedy, Drama","TV","53",6.73
10490,"Blood-C","Action, Horror, School, Supernatural, Vampire","TV","12",6.73
406,"Buzzer Beater","Shounen, Sports","TV","13",6.73
31636,"Dagashi Kashi","Comedy, Shounen, Slice of Life","TV","12",6.73
5945,"Element Hunters","Sci-Fi, Shounen","TV","39",6.73
6117,"Gokujou!! Mecha Mote Iinchou","Comedy, Romance, School, Shoujo","TV","51",6.73
2390,"Hoshi no Kirby","Action, Adventure, Comedy, Fantasy, Parody","TV","100",6.73
635,"Juubee-chan: Lovely Gantai no Himitsu","Action, Adventure, Comedy, Drama, Shounen","TV","13",6.73
590,"Kage kara Mamoru!","Comedy, Romance, Shounen","TV","12",6.73
6205,"Kämpfer","Action, Comedy, Ecchi, Romance, School, Shoujo Ai, Super Power","TV","12",6.73
3550,"Midori no Makibao","Comedy, Sports","TV","61",6.73
9934,"Nekogami Yaoyorozu","Comedy, Seinen, Slice of Life, Supernatural","TV","12",6.73
2912,"Ohayo! Spank","Comedy, Slice of Life","TV","63",6.73
3900,"Ougon Bat","Action, Sci-Fi, Super Power","TV","52",6.73
6633,"Queen&#039;s Blade: Gyokuza wo Tsugu Mono","Action, Adventure, Ecchi, Fantasy","TV","12",6.73
3806,"Sasuga no Sarutobi","Action, Adventure, Comedy, Martial Arts, Romance, Sports","TV","69",6.73
8542,"Shin Ace wo Nerae!","Drama, Romance, School, Shoujo, Sports","TV","25",6.73
3915,"Time Bokan","Adventure, Comedy, Mecha","TV","61",6.73
5833,"Tondemo Senshi Muteking","Action, Comedy, Kids, Magic, Mecha, Sci-Fi, Shounen, Super Power","TV","56",6.73
10324,"Tono to Issho: Gantai no Yabou","Comedy, Historical, Parody, Samurai, Seinen","TV","12",6.73
5022,"Toushi Gordian","Action, Mecha, Sci-Fi","TV","73",6.73
1198,"Tsuyokiss","Comedy, Romance, School, Slice of Life","TV","12",6.73
497,"Yami to Boushi to Hon no Tabibito","Adventure, Ecchi, Fantasy, Magic, Mystery, Shoujo Ai","TV","13",6.73
2288,"Akihabara Dennou-gumi","Adventure, Mecha, Sci-Fi, Shoujo","TV","26",6.72
11017,"Battle Spirits: Heroes","Action, Shounen","TV","50",6.71
1672,"Bomberman B-Daman Bakugaiden","Comedy, Sci-Fi, Shounen","TV","48",6.72
1853,"Cutey Honey F","Action, Adventure, Comedy, Magic, Romance, Sci-Fi, Shoujo","TV","39",6.72
225,"Dragon Ball GT","Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power","TV","64",6.72
10527,"Duel Masters Cross","Action, Adventure, Comedy, Shounen","TV","100",6.72
4199,"Entaku no Kishi Monogatari: Moero Arthur","Adventure, Drama, Historical, Romance","TV","30",6.72
403,"Hanaukyou Maid-tai","Comedy, Ecchi, Harem, Romance","TV","12",6.72
22123,"Inugami-san to Nekoyama-san","Comedy, School, Shoujo Ai","TV","12",6.72
4119,"Juushin Liger","Action, Mecha, Sci-Fi","TV","43",6.72
23133,"M3: Sono Kuroki Hagane","Action, Drama, Mecha, Mystery, Psychological, Sci-Fi","TV","24",6.72
5962,"Metal Fight Beyblade","Adventure, Comedy, Sports","TV","51",6.72
4514,"Seton Doubutsuki: Kuma no Ko Jacky","Adventure, Drama, Historical","TV","26",6.72
3668,"Telepathy Shoujo Ran","Fantasy, School","TV","26",6.72
2282,"Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning","Historical","TV","26",6.72
2284,"Transformers: Car Robots","Adventure, Comedy, Mecha, Sci-Fi, Shounen","TV","39",6.72
4183,"Uchuu Taitei God Sigma","Action, Mecha, Space","TV","50",6.72
6672,"Video Senshi Lezarion","Action, Mecha, Sci-Fi","TV","45",6.72
446,"Weiß Kreuz Glühen","Action, Drama, Shounen","TV","13",6.72
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.","Drama, Ecchi, Harem, Romance","TV","12",6.72
3874,"Ashita e Free Kick","Sports","TV","52",6.71
370,"Burn Up Excess","Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen","TV","13",6.71
29976,"Dance with Devils","Demons, Harem, Romance, Shoujo, Supernatural","TV","12",6.71
2769,"Galactic Patrol Lensman","Action, Adventure, Sci-Fi","TV","25",6.71
4244,"Ginga Shippuu Sasuraiger","Action, Adventure, Mecha","TV","43",6.71
32011,"Hakuouki: Otogisoushi","Fantasy, Historical, Josei, Samurai","TV","13",6.71
1839,"Jagainu-kun","Adventure, Fantasy, Kids, Shoujo, Slice of Life","TV","26",6.71
2074,"Kero Kero Chime","Adventure, Comedy, Fantasy","TV","30",6.71
1067,"Kishin Houkou Demonbane (TV)","Action, Ecchi, Harem, Magic, Mecha, Romance, Shounen","TV","12",6.71
1617,"Massugu ni Ikou.","Comedy, Josei, Romance, Slice of Life","TV","4",6.71
1806,"Master Mosquiton 99","Action, Adventure, Comedy, Supernatural, Vampire","TV","26",6.71
32360,"Qualidea Code","Action, Magic, Supernatural","TV","12",6.71
10308,"Sengoku Otome: Momoiro Paradox","Action, Comedy, Historical, Samurai, Sci-Fi, Super Power","TV","13",6.71
4515,"Seton Doubutsuki: Risu no Banner","Drama, Kids","TV","26",6.71
7082,"Shugo Chara! Party!","Comedy, Magic, School, Shoujo","TV","25",6.71
916,"Tokkou","Action, Comedy, Horror, Mystery, Police, Supernatural","TV","13",6.71
2105,"Touka Gettan","Drama, Romance, Supernatural","TV","26",6.71
3325,"Yuusha Exkaiser","Action, Mecha, Sci-Fi, Shounen","TV","48",6.71
1673,"Bomberman B-Daman Bakugaiden V","Sci-Fi, Shounen","TV","50",6.7
1704,"Eat-Man","Action, Adventure, Sci-Fi, Shounen, Super Power","TV","12",6.7
8503,"Fushigi Mahou Fun Fun Pharmacy","Kids, Magic","TV","48",6.7
2804,"Hana no Mahoutsukai Mary Bell","Adventure, Fantasy, Magic, Shoujo","TV","50",6.7
840,"Narue no Sekai","Comedy, Romance, Sci-Fi","TV","12",6.7
31848,"Ojisan to Marshmallow","Comedy, Slice of Life","TV","12",6.7
10611,"R-15","Comedy, Ecchi, Harem, Romance, School","TV","12",6.7
23,"Ring ni Kakero 1","Action, Shounen, Sports","TV","12",6.7
472,"To Heart","Drama, Harem, Romance, School, Slice of Life","TV","13",6.7
32601,"12-sai.: Chicchana Mune no Tokimeki","Romance, School, Shoujo","TV","12",6.69
4744,"Akaneiro ni Somaru Saka","Comedy, Harem, Romance, School","TV","12",6.69
375,"Bannou Bunka Neko-Musume (1998)","Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen","TV","12",6.69
6511,"Beast Wars Neo","Action, Adventure, Mecha, Shounen, Super Power","TV","35",6.69
119,"Final Approach","Comedy, Drama, Romance, Slice of Life","TV","13",6.69
241,"Girls Bravo: First Season","Comedy, Ecchi, Fantasy, Harem, Romance, School","TV","11",6.69
973,"Glass no Kantai: La Legende du Vent de l&#039;Univers","Adventure, Sci-Fi","TV","24",6.69
863,"Joshikousei: Girl&#039;s High","Comedy, Drama, Ecchi, School, Slice of Life","TV","12",6.69
1572,"Jungle Taitei","Adventure, Kids, Shounen","TV","52",6.69
412,"Kore ga Watashi no Goshujinsama","Comedy, Ecchi, Slice of Life","TV","12",6.69
1810,"Kyoushirou to Towa no Sora","Drama, Magic, Romance, Shounen","TV","12",6.69
9936,"Maken-Ki!","Action, Ecchi, Harem, Martial Arts, School, Super Power","TV","12",6.69
7103,"Miracle☆Train: Oedo-sen e Youkoso","Fantasy, Shoujo","TV","13",6.69
6428,"Psychoarmor Govarian","Action, Mecha, Sci-Fi, Super Power","TV","26",6.69
14921,"RDG: Red Data Girl","Fantasy, Magic","TV","12",6.69
5636,"RESTOL: Special Rescue Team","Action, Adventure, Mecha, Police","TV","26",6.69
31716,"Rewrite","Action, Comedy, Romance, School, Supernatural","TV","13",6.69
10073,"Seikon no Qwaser II","Action, Ecchi, Seinen, Super Power, Supernatural","TV","12",6.69
1005,"Star Ocean EX","Adventure, Fantasy, Sci-Fi, Shounen","TV","26",6.69
925,"Transformers Headmasters","Adventure, Mecha, Sci-Fi, Shounen","TV","35",6.69
744,"Trouble Chocolate","Comedy, Romance, Sci-Fi, Shounen","TV","20",6.69
7160,"Yoroshiku Mechadock","Action, Cars, Comedy, Police, Sports","TV","30",6.69
3812,"Yume no Hoshi no Button Nose","Adventure, Kids","TV","26",6.69
16518,"Arata Kangatari","Adventure, Fantasy, Shounen","TV","12",6.68
32866,"Brave Witches","Action, Ecchi, Magic, Military, Sci-Fi","TV","12",6.68
6383,"Chargeman Ken!","Action, Adventure, Sci-Fi, Shounen","TV","65",6.68
289,"Comic Party","Comedy, Drama","TV","13",6.68
706,"Comic Party Revolution","Comedy, Drama","TV","13",6.68
1676,"Cosmo Warrior Zero","Action, Adventure, Military, Sci-Fi, Space","TV","13",6.68
1661,"Cutey Honey","Action, Adventure, School, Sci-Fi","TV","25",6.68
11385,"Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi","Action, Adventure, Comedy, Fantasy, Shounen","TV","25",6.68
1694,"iDOLM@STER Xenoglossia","Action, Comedy, Mecha, Sci-Fi","TV","26",6.68
17831,"Inu to Hasami wa Tsukaiyou","Comedy, Supernatural","TV","12",6.68
2568,"Kojika Monogatari","Drama","TV","52",6.68
4439,"Kurenai Sanshirou","Action, Martial Arts, Sports","TV","26",6.68
3823,"Little Lulu to Chicchai Nakama","Comedy, Kids, Slice of Life","TV","26",6.68
2686,"Tetsujin 28-gou","Adventure, Mecha, Sci-Fi, Shounen","TV","96",6.68
33341,"Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi","Adventure, Sci-Fi","TV","12",6.68
1986,"Wakusei Robo Danguard Ace","Mecha, Sci-Fi, Shounen","TV","56",6.68
3295,"Yatterman","Adventure, Comedy, Parody","TV","60",6.68
20533,"Z/X: Ignition","Adventure, Fantasy, Game, Sci-Fi","TV","12",6.68
2041,"Ai to Yuuki no Pig Girl Tonde Buurin","Adventure, Comedy, Fantasy, Magic, Parody, Romance, School, Shoujo","TV","51",6.67
591,"Amaenaide yo!!","Comedy, Ecchi, Harem, Romance, Supernatural","TV","12",6.67
5276,"Happy Happy Clover","Comedy, Fantasy, Kids, Shoujo","TV","13",6.67
33421,"Hitori no Shita: The Outcast","Action, Super Power, Supernatural","TV","12",6.67
3436,"Meme Iroiro Yume no Tabi","Adventure, Kids, Sci-Fi","TV","127",6.67
1062,"Nekojiru Gekijou Jirujiru Original","Action, Comedy","TV","27",6.67
6609,"Pucca (2006)","Comedy, Parody, Romance","TV","26",6.67
197,"Rizelmine","Comedy, Ecchi, Romance, School, Sci-Fi","TV","24",6.67
9916,"Samurai Giants","Sports","TV","46",6.67
28283,"Sengoku Musou","Action, Historical, Samurai","TV","12",6.67
13679,"Tottoko Hamtarou Hai!","Adventure, Kids","TV","77",6.67
30437,"Wakako-zake","Seinen, Slice of Life","TV","12",6.67
3800,"Arrow Emblem Grand Prix no Taka","Cars, Drama, Sports","TV","44",6.66
3081,"Attacker You!","Action, Romance, Shoujo, Sports","TV","58",6.66
3389,"Bus Gamer","Action","TV","3",6.66
5189,"Chou Tokkyuu Hikarian","Action, Adventure, Kids","TV","156",6.66
3035,"Chouon Senshi Borgman","Action, Demons, Sci-Fi, Shounen","TV","35",6.66
3185,"Fortune Quest L","Adventure, Comedy, Fantasy, Magic","TV","26",6.66
11307,"Ginga Patrol PJ","Drama, Military, Sci-Fi, Space","TV","26",6.66
10187,"HenSemi (TV)","Comedy, Ecchi, Seinen","TV","13",6.66
10338,"Honto ni Atta! Reibai Sensei","Comedy, School, Shounen, Supernatural","TV","22",6.66
